,stdDay,gubun,deathCnt
11133,2021년 09월 13일 00시,충북,74.0
11134,2021년 09월 13일 00시,충남,55.0
11135,2021년 09월 13일 00시,전북,60.0
11136,2021년 09월 13일 00시,전남,20.0
11137,2021년 09월 13일 00시,경북,89.0
11138,2021년 09월 13일 00시,경남,36.0
11139,2021년 09월 13일 00시,제주,2.0
11140,2021년 09월 13일 00시,검역,13.0
11141,2021년 09월 14일 00시,합계,2367.0
11142,2021년 09월 14일 00시,서울,608.0
11143,2021년 09월 14일 00시,부산,153.0
11144,2021년 09월 14일 00시,대구,231.0
11145,2021년 09월 14일 00시,인천,81.0
11146,2021년 09월 14일 00시,광주,27.0
11147,2021년 09월 14일 00시,대전,41.0
11148,2021년 09월 14일 00시,울산,43.0
11149,2021년 09월 14일 00시,세종,1.0
11150,2021년 09월 14일 00시,경기,772.0
11151,2021년 09월 14일 00시,강원,61.0
11152,2021년 09월 14일 00시,충북,74.0
11153,2021년 09월 14일 00시,충남,55.0
11154,2021년 09월 14일 00시,전북,60.0
11155,2021년 09월 14일 00시,전남,20.0
11156,2021년 09월 14일 00시,경북,89.0
11157,2021년 09월 14일 00시,경남,36.0
11158,2021년 09월 14일 00시,제주,2.0
11159,2021년 09월 14일 00시,검역,13.0
11160,2021년 09월 15일 00시,합계,2380.0
11161,2021년 09월 15일 00시,서울,612.0
11162,2021년 09월 15일 00시,부산,153.0
11163,2021년 09월 15일 00시,대구,232.0
11164,2021년 09월 15일 00시,인천,82.0
11165,2021년 09월 15일 00시,광주,28.0
11166,2021년 09월 15일 00시,대전,42.0
11167,2021년 09월 15일 00시,울산,44.0
11168,2021년 09월 15일 00시,세종,1.0
11169,2021년 09월 15일 00시,경기,775.0
11170,2021년 09월 15일 00시,강원,62.0
11171,2021년 09월 15일 00시,충북,74.0
11172,2021년 09월 15일 00시,충남,55.0
11173,2021년 09월 15일 00시,전북,60.0
11174,2021년 09월 15일 00시,전남,20.0
11175,2021년 09월 15일 00시,경북,89.0
11176,2021년 09월 15일 00시,경남,36.0
11177,2021년 09월 15일 00시,제주,2.0
11178,2021년 09월 15일 00시,검역,13.0
11179,2021년 09월 16일 00시,합계,2386.0
11180,2021년 09월 16일 00시,서울,614.0
11181,2021년 09월 16일 00시,부산,153.0
11182,2021년 09월 16일 00시,대구,232.0
11183,2021년 09월 16일 00시,인천,82.0
11184,2021년 09월 16일 00시,광주,29.0
11185,2021년 09월 16일 00시,대전,42.0
11186,2021년 09월 16일 00시,울산,45.0
11187,2021년 09월 16일 00시,세종,1.0
11188,2021년 09월 16일 00시,경기,777.0
11189,2021년 09월 16일 00시,강원,62.0
11190,2021년 09월 16일 00시,충북,74.0
11191,2021년 09월 16일 00시,충남,55.0
11192,2021년 09월 16일 00시,전북,60.0
11193,2021년 09월 16일 00시,전남,20.0
11194,2021년 09월 16일 00시,경북,89.0
11195,2021년 09월 16일 00시,경남,36.0
11196,2021년 09월 16일 00시,제주,2.0
11197,2021년 09월 16일 00시,검역,13.0
11198,2021년 09월 17일 00시,합계,2389.0
11199,2021년 09월 17일 00시,서울,614.0
11200,2021년 09월 17일 00시,부산,153.0
11201,2021년 09월 17일 00시,대구,233.0
11202,2021년 09월 17일 00시,인천,82.0
11203,2021년 09월 17일 00시,광주,29.0
11204,2021년 09월 17일 00시,대전,43.0
11205,2021년 09월 17일 00시,울산,45.0
11206,2021년 09월 17일 00시,세종,1.0
11207,2021년 09월 17일 00시,경기,778.0
11208,2021년 09월 17일 00시,강원,62.0
11209,2021년 09월 17일 00시,충북,74.0
11210,2021년 09월 17일 00시,충남,55.0
11211,2021년 09월 17일 00시,전북,60.0
11212,2021년 09월 17일 00시,전남,20.0
11213,2021년 09월 17일 00시,경북,89.0
11214,2021년 09월 17일 00시,경남,36.0
11215,2021년 09월 17일 00시,제주,2.0
11216,2021년 09월 17일 00시,검역,13.0
11217,2021년 09월 18일 00시,합계,2394.0
11218,2021년 09월 18일 00시,서울,616.0
11219,2021년 09월 18일 00시,부산,153.0
11220,2021년 09월 18일 00시,대구,234.0
11221,2021년 09월 18일 00시,인천,82.0
11222,2021년 09월 18일 00시,광주,29.0
11223,2021년 09월 18일 00시,대전,43.0
11224,2021년 09월 18일 00시,울산,45.0
11225,2021년 09월 18일 00시,세종,1.0
11226,2021년 09월 18일 00시,경기,780.0
11227,2021년 09월 18일 00시,강원,62.0
11228,2021년 09월 18일 00시,충북,74.0
11229,2021년 09월 18일 00시,충남,55.0
11230,2021년 09월 18일 00시,전북,60.0
11231,2021년 09월 18일 00시,전남,20.0
11232,2021년 09월 18일 00시,경북,89.0
11233,2021년 09월 18일 00시,경남,36.0
11234,2021년 09월 18일 00시,제주,2.0
11235,2021년 09월 18일 00시,검역,13.0
11236,2021년 09월 19일 00시,합계,2404.0
11237,2021년 09월 19일 00시,서울,617.0
11238,2021년 09월 19일 00시,부산,153.0
11239,2021년 09월 19일 00시,대구,236.0
11240,2021년 09월 19일 00시,인천,82.0
11241,2021년 09월 19일 00시,광주,29.0
11242,2021년 09월 19일 00시,대전,44.0
11243,2021년 09월 19일 00시,울산,46.0
11244,2021년 09월 19일 00시,세종,1.0
11245,2021년 09월 19일 00시,경기,784.0
11246,2021년 09월 19일 00시,강원,62.0
11247,2021년 09월 19일 00시,충북,74.0
11248,2021년 09월 19일 00시,충남,56.0
11249,2021년 09월 19일 00시,전북,60.0
11250,2021년 09월 19일 00시,전남,20.0
11251,2021년 09월 19일 00시,경북,89.0
11252,2021년 09월 19일 00시,경남,36.0
11253,2021년 09월 19일 00시,제주,2.0
11254,2021년 09월 19일 00시,검역,13.0
11255,2021년 09월 20일 00시,합계,2409.0
11256,2021년 09월 20일 00시,서울,618.0
11257,2021년 09월 20일 00시,부산,153.0
11258,2021년 09월 20일 00시,대구,237.0
11259,2021년 09월 20일 00시,인천,83.0
11260,2021년 09월 20일 00시,광주,29.0
11261,2021년 09월 20일 00시,대전,44.0
11262,2021년 09월 20일 00시,울산,46.0
11263,2021년 09월 20일 00시,세종,1.0
11264,2021년 09월 20일 00시,경기,784.0
11265,2021년 09월 20일 00시,강원,62.0
11266,2021년 09월 20일 00시,충북,74.0
11267,2021년 09월 20일 00시,충남,56.0
11268,2021년 09월 20일 00시,전북,60.0
11269,2021년 09월 20일 00시,전남,20.0
11270,2021년 09월 20일 00시,경북,90.0
11271,2021년 09월 20일 00시,경남,36.0
11272,2021년 09월 20일 00시,제주,2.0
11273,2021년 09월 20일 00시,검역,14.0
11274,2021년 09월 21일 00시,합계,2413.0
11275,2021년 09월 21일 00시,서울,620.0
11276,2021년 09월 21일 00시,부산,153.0
11277,2021년 09월 21일 00시,대구,238.0
11278,2021년 09월 21일 00시,인천,83.0
11279,2021년 09월 21일 00시,광주,29.0
11280,2021년 09월 21일 00시,대전,44.0
11281,2021년 09월 21일 00시,울산,46.0
11282,2021년 09월 21일 00시,세종,1.0
11283,2021년 09월 21일 00시,경기,785.0
11284,2021년 09월 21일 00시,강원,62.0
11285,2021년 09월 21일 00시,충북,74.0
11286,2021년 09월 21일 00시,충남,56.0
11287,2021년 09월 21일 00시,전북,60.0
11288,2021년 09월 21일 00시,전남,20.0
11289,2021년 09월 21일 00시,경북,90.0
11290,2021년 09월 21일 00시,경남,36.0
11291,2021년 09월 21일 00시,제주,2.0
11292,2021년 09월 21일 00시,검역,14.0
11293,2021년 09월 22일 00시,합계,2419.0
11294,2021년 09월 22일 00시,서울,621.0
11295,2021년 09월 22일 00시,부산,155.0
11296,2021년 09월 22일 00시,대구,239.0
11297,2021년 09월 22일 00시,인천,84.0
11298,2021년 09월 22일 00시,광주,29.0
11299,2021년 09월 22일 00시,대전,44.0
11300,2021년 09월 22일 00시,울산,46.0
11301,2021년 09월 22일 00시,세종,1.0
11302,2021년 09월 22일 00시,경기,786.0
11303,2021년 09월 22일 00시,강원,62.0
11304,2021년 09월 22일 00시,충북,74.0
11305,2021년 09월 22일 00시,충남,56.0
11306,2021년 09월 22일 00시,전북,60.0
11307,2021년 09월 22일 00시,전남,20.0
11308,2021년 09월 22일 00시,경북,90.0
11309,2021년 09월 22일 00시,경남,36.0
11310,2021년 09월 22일 00시,제주,2.0
11311,2021년 09월 22일 00시,검역,14.0
11312,2021년 09월 23일 00시,합계,2427.0
11313,2021년 09월 23일 00시,서울,625.0
11314,2021년 09월 23일 00시,부산,155.0
11315,2021년 09월 23일 00시,대구,240.0
11316,2021년 09월 23일 00시,인천,84.0
11317,2021년 09월 23일 00시,광주,29.0
11318,2021년 09월 23일 00시,대전,44.0
11319,2021년 09월 23일 00시,울산,46.0
11320,2021년 09월 23일 00시,세종,1.0
11321,2021년 09월 23일 00시,경기,789.0
11322,2021년 09월 23일 00시,강원,62.0
11323,2021년 09월 23일 00시,충북,74.0
11324,2021년 09월 23일 00시,충남,56.0
11325,2021년 09월 23일 00시,전북,60.0
11326,2021년 09월 23일 00시,전남,20.0
11327,2021년 09월 23일 00시,경북,90.0
11328,2021년 09월 23일 00시,경남,36.0
11329,2021년 09월 23일 00시,제주,2.0
11330,2021년 09월 23일 00시,검역,14.0
11331,2021년 09월 24일 00시,합계,2434.0
11332,2021년 09월 24일 00시,서울,627.0
11333,2021년 09월 24일 00시,부산,155.0
11334,2021년 09월 24일 00시,대구,242.0
11335,2021년 09월 24일 00시,인천,85.0
11336,2021년 09월 24일 00시,광주,29.0
11337,2021년 09월 24일 00시,대전,44.0
11338,2021년 09월 24일 00시,울산,48.0
11339,2021년 09월 24일 00시,세종,1.0
11340,2021년 09월 24일 00시,경기,789.0
11341,2021년 09월 24일 00시,강원,62.0
11342,2021년 09월 24일 00시,충북,74.0
11343,2021년 09월 24일 00시,충남,56.0
11344,2021년 09월 24일 00시,전북,60.0
11345,2021년 09월 24일 00시,전남,20.0
11346,2021년 09월 24일 00시,경북,90.0
11347,2021년 09월 24일 00시,경남,36.0
11348,2021년 09월 24일 00시,제주,2.0
11349,2021년 09월 24일 00시,검역,14.0
11350,2021년 09월 25일 00시,합계,2441.0
11351,2021년 09월 25일 00시,서울,630.0
11352,2021년 09월 25일 00시,부산,155.0
11353,2021년 09월 25일 00시,대구,242.0
11354,2021년 09월 25일 00시,인천,86.0
11355,2021년 09월 25일 00시,광주,29.0
11356,2021년 09월 25일 00시,대전,44.0
11357,2021년 09월 25일 00시,울산,48.0
11358,2021년 09월 25일 00시,세종,1.0
11359,2021년 09월 25일 00시,경기,790.0
11360,2021년 09월 25일 00시,강원,62.0
11361,2021년 09월 25일 00시,충북,74.0
11362,2021년 09월 25일 00시,충남,56.0
11363,2021년 09월 25일 00시,전북,60.0
11364,2021년 09월 25일 00시,전남,21.0
11365,2021년 09월 25일 00시,경북,91.0
11366,2021년 09월 25일 00시,경남,36.0
11367,2021년 09월 25일 00시,제주,2.0
11368,2021년 09월 25일 00시,검역,14.0
11369,2021년 09월 26일 00시,합계,2450.0
11370,2021년 09월 26일 00시,서울,632.0
11371,2021년 09월 26일 00시,부산,155.0
11372,2021년 09월 26일 00시,대구,242.0
11373,2021년 09월 26일 00시,인천,86.0
11374,2021년 09월 26일 00시,광주,29.0
11375,2021년 09월 26일 00시,대전,44.0
11376,2021년 09월 26일 00시,울산,49.0
11377,2021년 09월 26일 00시,세종,1.0
11378,2021년 09월 26일 00시,경기,794.0
11379,2021년 09월 26일 00시,강원,62.0
11380,2021년 09월 26일 00시,충북,75.0
11381,2021년 09월 26일 00시,충남,56.0
11382,2021년 09월 26일 00시,전북,61.0
11383,2021년 09월 26일 00시,전남,21.0
11384,2021년 09월 26일 00시,경북,91.0
11385,2021년 09월 26일 00시,경남,36.0
11386,2021년 09월 26일 00시,제주,2.0
11387,2021년 09월 26일 00시,검역,14.0
11388,2021년 09월 27일 00시,합계,2456.0
11389,2021년 09월 27일 00시,서울,633.0
11390,2021년 09월 27일 00시,부산,155.0
11391,2021년 09월 27일 00시,대구,242.0
11392,2021년 09월 27일 00시,인천,86.0
11393,2021년 09월 27일 00시,광주,29.0
11394,2021년 09월 27일 00시,대전,44.0
11395,2021년 09월 27일 00시,울산,52.0
11396,2021년 09월 27일 00시,세종,1.0
11397,2021년 09월 27일 00시,경기,795.0
11398,2021년 09월 27일 00시,강원,62.0
11399,2021년 09월 27일 00시,충북,76.0
11400,2021년 09월 27일 00시,충남,56.0
11401,2021년 09월 27일 00시,전북,61.0
11402,2021년 09월 27일 00시,전남,21.0
11403,2021년 09월 27일 00시,경북,91.0
11404,2021년 09월 27일 00시,경남,36.0
11405,2021년 09월 27일 00시,제주,2.0
11406,2021년 09월 27일 00시,검역,14.0
11407,2021년 09월 28일 00시,합계,2464.0
11408,2021년 09월 28일 00시,서울,635.0
11409,2021년 09월 28일 00시,부산,155.0
11410,2021년 09월 28일 00시,대구,242.0
11411,2021년 09월 28일 00시,인천,87.0
11412,2021년 09월 28일 00시,광주,29.0
11413,2021년 09월 28일 00시,대전,45.0
11414,2021년 09월 28일 00시,울산,52.0
11415,2021년 09월 28일 00시,세종,1.0
11416,2021년 09월 28일 00시,경기,798.0
11417,2021년 09월 28일 00시,강원,62.0
11418,2021년 09월 28일 00시,충북,77.0
11419,2021년 09월 28일 00시,충남,56.0
11420,2021년 09월 28일 00시,전북,61.0
11421,2021년 09월 28일 00시,전남,21.0
11422,2021년 09월 28일 00시,경북,91.0
11423,2021년 09월 28일 00시,경남,36.0
11424,2021년 09월 28일 00시,제주,2.0
11425,2021년 09월 28일 00시,검역,14.0
11426,2021년 09월 29일 00시,합계,2474.0
11427,2021년 09월 29일 00시,서울,639.0
11428,2021년 09월 29일 00시,부산,155.0
11429,2021년 09월 29일 00시,대구,242.0
11430,2021년 09월 29일 00시,인천,88.0
11431,2021년 09월 29일 00시,광주,29.0
11432,2021년 09월 29일 00시,대전,46.0
11433,2021년 09월 29일 00시,울산,52.0
11434,2021년 09월 29일 00시,세종,1.0
11435,2021년 09월 29일 00시,경기,800.0
11436,2021년 09월 29일 00시,강원,62.0
11437,2021년 09월 29일 00시,충북,77.0
11438,2021년 09월 29일 00시,충남,56.0
11439,2021년 09월 29일 00시,전북,61.0
11440,2021년 09월 29일 00시,전남,21.0
11441,2021년 09월 29일 00시,경북,91.0
11442,2021년 09월 29일 00시,경남,37.0
11443,2021년 09월 29일 00시,제주,2.0
11444,2021년 09월 29일 00시,검역,15.0
11445,2021년 09월 30일 00시,합계,2481.0
11446,2021년 09월 30일 00시,서울,643.0
11447,2021년 09월 30일 00시,부산,155.0
11448,2021년 09월 30일 00시,대구,242.0
11449,2021년 09월 30일 00시,인천,88.0
11450,2021년 09월 30일 00시,광주,29.0
11451,2021년 09월 30일 00시,대전,46.0
11452,2021년 09월 30일 00시,울산,52.0
11453,2021년 09월 30일 00시,세종,1.0
11454,2021년 09월 30일 00시,경기,803.0
11455,2021년 09월 30일 00시,강원,62.0
11456,2021년 09월 30일 00시,충북,77.0
11457,2021년 09월 30일 00시,충남,56.0
11458,2021년 09월 30일 00시,전북,61.0
11459,2021년 09월 30일 00시,전남,21.0
11460,2021년 09월 30일 00시,경북,91.0
11461,2021년 09월 30일 00시,경남,37.0
11462,2021년 09월 30일 00시,제주,2.0
11463,2021년 09월 30일 00시,검역,15.0
11464,2021년 10월 01일 00시,합계,2497.0
11465,2021년 10월 01일 00시,서울,649.0
11466,2021년 10월 01일 00시,부산,155.0
11467,2021년 10월 01일 00시,대구,242.0
11468,2021년 10월 01일 00시,인천,88.0
11469,2021년 10월 01일 00시,광주,29.0
11470,2021년 10월 01일 00시,대전,47.0
11471,2021년 10월 01일 00시,울산,55.0
11472,2021년 10월 01일 00시,세종,1.0
11473,2021년 10월 01일 00시,경기,806.0
11474,2021년 10월 01일 00시,강원,63.0
11475,2021년 10월 01일 00시,충북,78.0
11476,2021년 10월 01일 00시,충남,57.0
11477,2021년 10월 01일 00시,전북,61.0
11478,2021년 10월 01일 00시,전남,21.0
11479,2021년 10월 01일 00시,경북,91.0
11480,2021년 10월 01일 00시,경남,37.0
11481,2021년 10월 01일 00시,제주,2.0
11482,2021년 10월 01일 00시,검역,15.0
11483,2021년 10월 02일 00시,합계,2504.0
11484,2021년 10월 02일 00시,서울,653.0
11485,2021년 10월 02일 00시,부산,155.0
11486,2021년 10월 02일 00시,대구,242.0
11487,2021년 10월 02일 00시,인천,88.0
11488,2021년 10월 02일 00시,광주,29.0
11489,2021년 10월 02일 00시,대전,48.0
11490,2021년 10월 02일 00시,울산,55.0
11491,2021년 10월 02일 00시,세종,1.0
11492,2021년 10월 02일 00시,경기,807.0
11493,2021년 10월 02일 00시,강원,63.0
11494,2021년 10월 02일 00시,충북,78.0
11495,2021년 10월 02일 00시,충남,58.0
11496,2021년 10월 02일 00시,전북,61.0
11497,2021년 10월 02일 00시,전남,21.0
11498,2021년 10월 02일 00시,경북,91.0
11499,2021년 10월 02일 00시,경남,37.0
11500,2021년 10월 02일 00시,제주,2.0
11501,2021년 10월 02일 00시,검역,15.0
11502,2021년 10월 03일 00시,합계,2507.0
11503,2021년 10월 03일 00시,서울,655.0
11504,2021년 10월 03일 00시,부산,155.0
11505,2021년 10월 03일 00시,대구,242.0
11506,2021년 10월 03일 00시,인천,88.0
11507,2021년 10월 03일 00시,광주,29.0
11508,2021년 10월 03일 00시,대전,48.0
11509,2021년 10월 03일 00시,울산,55.0
11510,2021년 10월 03일 00시,세종,1.0
11511,2021년 10월 03일 00시,경기,808.0
11512,2021년 10월 03일 00시,강원,63.0
11513,2021년 10월 03일 00시,충북,78.0
11514,2021년 10월 03일 00시,충남,58.0
11515,2021년 10월 03일 00시,전북,61.0
11516,2021년 10월 03일 00시,전남,21.0
11517,2021년 10월 03일 00시,경북,91.0
11518,2021년 10월 03일 00시,경남,37.0
11519,2021년 10월 03일 00시,제주,2.0
11520,2021년 10월 03일 00시,검역,15.0
11521,2021년 10월 04일 00시,합계,2513.0
11522,2021년 10월 04일 00시,서울,656.0
11523,2021년 10월 04일 00시,부산,155.0
11524,2021년 10월 04일 00시,대구,242.0
11525,2021년 10월 04일 00시,인천,89.0
11526,2021년 10월 04일 00시,광주,29.0
11527,2021년 10월 04일 00시,대전,49.0
11528,2021년 10월 04일 00시,울산,55.0
11529,2021년 10월 04일 00시,세종,1.0
11530,2021년 10월 04일 00시,경기,811.0
11531,2021년 10월 04일 00시,강원,63.0
11532,2021년 10월 04일 00시,충북,78.0
11533,2021년 10월 04일 00시,충남,58.0
11534,2021년 10월 04일 00시,전북,61.0
11535,2021년 10월 04일 00시,전남,21.0
11536,2021년 10월 04일 00시,경북,91.0
11537,2021년 10월 04일 00시,경남,37.0
11538,2021년 10월 04일 00시,제주,2.0
11539,2021년 10월 04일 00시,검역,15.0
11540,2021년 10월 05일 00시,합계,2524.0
11541,2021년 10월 05일 00시,서울,662.0
11542,2021년 10월 05일 00시,부산,155.0
11543,2021년 10월 05일 00시,대구,242.0
11544,2021년 10월 05일 00시,인천,90.0
11545,2021년 10월 05일 00시,광주,29.0
11546,2021년 10월 05일 00시,대전,49.0
11547,2021년 10월 05일 00시,울산,55.0
11548,2021년 10월 05일 00시,세종,1.0
11549,2021년 10월 05일 00시,경기,815.0
11550,2021년 10월 05일 00시,강원,63.0
11551,2021년 10월 05일 00시,충북,78.0
11552,2021년 10월 05일 00시,충남,58.0
11553,2021년 10월 05일 00시,전북,61.0
11554,2021년 10월 05일 00시,전남,21.0
11555,2021년 10월 05일 00시,경북,91.0
11556,2021년 10월 05일 00시,경남,37.0
11557,2021년 10월 05일 00시,제주,2.0
11558,2021년 10월 05일 00시,검역,15.0
11559,2021년 10월 06일 00시,합계,2536.0
11560,2021년 10월 06일 00시,서울,666.0
11561,2021년 10월 06일 00시,부산,155.0
11562,2021년 10월 06일 00시,대구,243.0
11563,2021년 10월 06일 00시,인천,90.0
11564,2021년 10월 06일 00시,광주,29.0
11565,2021년 10월 06일 00시,대전,49.0
11566,2021년 10월 06일 00시,울산,55.0
11567,2021년 10월 06일 00시,세종,1.0
11568,2021년 10월 06일 00시,경기,821.0
11569,2021년 10월 06일 00시,강원,63.0
11570,2021년 10월 06일 00시,충북,79.0
11571,2021년 10월 06일 00시,충남,58.0
11572,2021년 10월 06일 00시,전북,61.0
11573,2021년 10월 06일 00시,전남,21.0
11574,2021년 10월 06일 00시,경북,91.0
11575,2021년 10월 06일 00시,경남,37.0
11576,2021년 10월 06일 00시,제주,2.0
11577,2021년 10월 06일 00시,검역,15.0
11578,2021년 10월 07일 00시,합계,2544.0
11579,2021년 10월 07일 00시,서울,669.0
11580,2021년 10월 07일 00시,부산,155.0
11581,2021년 10월 07일 00시,대구,243.0
11582,2021년 10월 07일 00시,인천,91.0
11583,2021년 10월 07일 00시,광주,29.0
11584,2021년 10월 07일 00시,대전,49.0
11585,2021년 10월 07일 00시,울산,56.0
11586,2021년 10월 07일 00시,세종,1.0
11587,2021년 10월 07일 00시,경기,823.0
11588,2021년 10월 07일 00시,강원,63.0
11589,2021년 10월 07일 00시,충북,79.0
11590,2021년 10월 07일 00시,충남,58.0
11591,2021년 10월 07일 00시,전북,62.0
11592,2021년 10월 07일 00시,전남,21.0
11593,2021년 10월 07일 00시,경북,91.0
11594,2021년 10월 07일 00시,경남,37.0
11595,2021년 10월 07일 00시,제주,2.0
11596,2021년 10월 07일 00시,검역,15.0
11597,2021년 10월 08일 00시,합계,2554.0
11598,2021년 10월 08일 00시,서울,674.0
11599,2021년 10월 08일 00시,부산,155.0
11600,2021년 10월 08일 00시,대구,243.0
11601,2021년 10월 08일 00시,인천,91.0
11602,2021년 10월 08일 00시,광주,29.0
11603,2021년 10월 08일 00시,대전,50.0
11604,2021년 10월 08일 00시,울산,56.0
11605,2021년 10월 08일 00시,세종,1.0
11606,2021년 10월 08일 00시,경기,827.0
11607,2021년 10월 08일 00시,강원,63.0
11608,2021년 10월 08일 00시,충북,79.0
11609,2021년 10월 08일 00시,충남,58.0
11610,2021년 10월 08일 00시,전북,62.0
11611,2021년 10월 08일 00시,전남,21.0
11612,2021년 10월 08일 00시,경북,91.0
11613,2021년 10월 08일 00시,경남,37.0
11614,2021년 10월 08일 00시,제주,2.0
11615,2021년 10월 08일 00시,검역,15.0
11616,2021년 10월 09일 00시,합계,2560.0
11617,2021년 10월 09일 00시,서울,678.0
11618,2021년 10월 09일 00시,부산,155.0
11619,2021년 10월 09일 00시,대구,243.0
11620,2021년 10월 09일 00시,인천,91.0
11621,2021년 10월 09일 00시,광주,29.0
11622,2021년 10월 09일 00시,대전,50.0
11623,2021년 10월 09일 00시,울산,56.0
11624,2021년 10월 09일 00시,세종,1.0
11625,2021년 10월 09일 00시,경기,829.0
11626,2021년 10월 09일 00시,강원,63.0
11627,2021년 10월 09일 00시,충북,79.0
11628,2021년 10월 09일 00시,충남,58.0
11629,2021년 10월 09일 00시,전북,62.0
11630,2021년 10월 09일 00시,전남,21.0
11631,2021년 10월 09일 00시,경북,91.0
11632,2021년 10월 09일 00시,경남,37.0
11633,2021년 10월 09일 00시,제주,2.0
11634,2021년 10월 09일 00시,검역,15.0
11635,2021년 10월 10일 00시,합계,2575.0
11636,2021년 10월 10일 00시,서울,683.0
11637,2021년 10월 10일 00시,부산,155.0
11638,2021년 10월 10일 00시,대구,245.0
11639,2021년 10월 10일 00시,인천,91.0
11640,2021년 10월 10일 00시,광주,29.0
11641,2021년 10월 10일 00시,대전,50.0
11642,2021년 10월 10일 00시,울산,56.0
11643,2021년 10월 10일 00시,세종,1.0
11644,2021년 10월 10일 00시,경기,834.0
11645,2021년 10월 10일 00시,강원,64.0
11646,2021년 10월 10일 00시,충북,79.0
11647,2021년 10월 10일 00시,충남,58.0
11648,2021년 10월 10일 00시,전북,64.0
11649,2021년 10월 10일 00시,전남,21.0
11650,2021년 10월 10일 00시,경북,91.0
11651,2021년 10월 10일 00시,경남,37.0
11652,2021년 10월 10일 00시,제주,2.0
11653,2021년 10월 10일 00시,검역,15.0
11654,2021년 10월 11일 00시,합계,2583.0
11655,2021년 10월 11일 00시,서울,688.0
11656,2021년 10월 11일 00시,부산,155.0
11657,2021년 10월 11일 00시,대구,245.0
11658,2021년 10월 11일 00시,인천,91.0
11659,2021년 10월 11일 00시,광주,29.0
11660,2021년 10월 11일 00시,대전,50.0
11661,2021년 10월 11일 00시,울산,56.0
11662,2021년 10월 11일 00시,세종,1.0
11663,2021년 10월 11일 00시,경기,837.0
11664,2021년 10월 11일 00시,강원,64.0
11665,2021년 10월 11일 00시,충북,79.0
11666,2021년 10월 11일 00시,충남,58.0
11667,2021년 10월 11일 00시,전북,64.0
11668,2021년 10월 11일 00시,전남,21.0
11669,2021년 10월 11일 00시,경북,91.0
11670,2021년 10월 11일 00시,경남,37.0
11671,2021년 10월 11일 00시,제주,2.0
11672,2021년 10월 11일 00시,검역,15.0
11673,2021년 10월 12일 00시,합계,2594.0
11674,2021년 10월 12일 00시,서울,694.0
11675,2021년 10월 12일 00시,부산,155.0
11676,2021년 10월 12일 00시,대구,245.0
11677,2021년 10월 12일 00시,인천,92.0
11678,2021년 10월 12일 00시,광주,29.0
11679,2021년 10월 12일 00시,대전,50.0
11680,2021년 10월 12일 00시,울산,56.0
11681,2021년 10월 12일 00시,세종,1.0
11682,2021년 10월 12일 00시,경기,841.0
11683,2021년 10월 12일 00시,강원,64.0
11684,2021년 10월 12일 00시,충북,79.0
11685,2021년 10월 12일 00시,충남,58.0
11686,2021년 10월 12일 00시,전북,64.0
11687,2021년 10월 12일 00시,전남,21.0
11688,2021년 10월 12일 00시,경북,91.0
11689,2021년 10월 12일 00시,경남,37.0
11690,2021년 10월 12일 00시,제주,2.0
11691,2021년 10월 12일 00시,검역,15.0
11692,2021년 10월 13일 00시,합계,2605.0
11693,2021년 10월 13일 00시,서울,696.0
11694,2021년 10월 13일 00시,부산,155.0
11695,2021년 10월 13일 00시,대구,245.0
11696,2021년 10월 13일 00시,인천,94.0
11697,2021년 10월 13일 00시,광주,29.0
11698,2021년 10월 13일 00시,대전,51.0
11699,2021년 10월 13일 00시,울산,56.0
11700,2021년 10월 13일 00시,세종,1.0
11701,2021년 10월 13일 00시,경기,845.0
11702,2021년 10월 13일 00시,강원,64.0
11703,2021년 10월 13일 00시,충북,80.0
11704,2021년 10월 13일 00시,충남,58.0
11705,2021년 10월 13일 00시,전북,64.0
11706,2021년 10월 13일 00시,전남,21.0
11707,2021년 10월 13일 00시,경북,91.0
11708,2021년 10월 13일 00시,경남,38.0
11709,2021년 10월 13일 00시,제주,2.0
11710,2021년 10월 13일 00시,검역,15.0
11711,2021년 10월 14일 00시,합계,2618.0
11712,2021년 10월 14일 00시,서울,701.0
11713,2021년 10월 14일 00시,부산,155.0
11714,2021년 10월 14일 00시,대구,245.0
11715,2021년 10월 14일 00시,인천,96.0
11716,2021년 10월 14일 00시,광주,29.0
11717,2021년 10월 14일 00시,대전,51.0
11718,2021년 10월 14일 00시,울산,56.0
11719,2021년 10월 14일 00시,세종,1.0
11720,2021년 10월 14일 00시,경기,851.0
11721,2021년 10월 14일 00시,강원,64.0
11722,2021년 10월 14일 00시,충북,80.0
11723,2021년 10월 14일 00시,충남,58.0
11724,2021년 10월 14일 00시,전북,64.0
11725,2021년 10월 14일 00시,전남,21.0
11726,2021년 10월 14일 00시,경북,91.0
11727,2021년 10월 14일 00시,경남,38.0
11728,2021년 10월 14일 00시,제주,2.0
11729,2021년 10월 14일 00시,검역,15.0
11730,2021년 10월 15일 00시,합계,2626.0
11731,2021년 10월 15일 00시,서울,702.0
11732,2021년 10월 15일 00시,부산,155.0
11733,2021년 10월 15일 00시,대구,246.0
11734,2021년 10월 15일 00시,인천,96.0
11735,2021년 10월 15일 00시,광주,29.0
11736,2021년 10월 15일 00시,대전,52.0
11737,2021년 10월 15일 00시,울산,56.0
11738,2021년 10월 15일 00시,세종,1.0
